id,viral_load,virus,family,day
36_M_M_1,-0.978538654,M,M_36,08/03/17
36_M_M_2,-1.740538654,M,M_36,08/03/17
36_N_I_1,0.999575293,I,N_36,07/03/17
36_N_I_2,0.308375293,I,N_36,07/03/17
36_S_M_1,-2.275265939,M,S_36,29/03/17
36_S_M_2,-0.734833846,M,S_36,29/03/17
36_W_A_1,-1.355865939,A,W_36,28/03/17
37_F_A_1,-2.537665746,A,F_37,18/01/17
37_H_I_1,0.387821195,I,H_37,25/01/17
37_H_I_2,0.847639123,I,H_37,25/01/17
37_H_M_1,0.283447102,M,H_37,01/02/17
37_H_M_2,-1.910202898,M,H_37,01/02/17
37_I_I_1,3.79514826,I,I_37,09/02/17
37_I_I_2,2.238655802,I,I_37,16/02/17
37_J_A_1,-0.540294198,A,J_37,15/02/17
37_J_A_2,0.992039562,A,J_37,22/02/17
37_J_I_1,3.300587159,I,J_37,21/02/17
37_O_A_1,-4.208746218,A,O_37,09/03/17
37_O_I_1,2.114192632,I,O_37,02/03/17
37_O_I_2,2.479542632,I,O_37,02/03/17
37_P_I_1,1.545457292,I,P_37,23/03/17
37_X_M_1,-2.169975536,M,X_37,12/04/17
37_Y_M_1,0.360849841,M,Y_37,04/04/17
38_F_A_1,-2.002365746,A,F_38,18/01/17
38_G_I_1,1.128009181,I,G_38,25/01/17
38_H_M_1,-0.564062057,M,H_38,08/02/17
38_V_M_1,-0.797187392,M,V_38,21/03/17
38_X_M_1,-2.978571153,M,X_38,29/03/17
38_X_M_2,-3.828597448,M,X_38,04/04/17
39_A_M_1,-0.813259476,M,A_39,12/01/17
39_A_M_2,-3.952403939,M,A_39,17/01/17
39_C_M_1,-2.605992708,M,C_39,12/01/17
39_D_A_1,0.188070935,A,D_39,18/01/17
39_D_A_2,-1.226414863,A,D_39,24/01/17
39_D_I_1,1.643837159,I,D_39,09/02/17
39_D_M_1,-0.193703731,M,D_39,01/02/17
39_D_M_2,0.769196269,M,D_39,01/02/17
39_F_A_1,-0.653165746,A,F_39,18/01/17
39_G_A_1,-1.699886292,A,G_39,02/02/17
39_G_I_1,1.378859181,I,G_39,25/01/17
39_H_A_1,-1.424360877,A,H_39,07/02/17
39_H_I_1,2.279193708,I,H_39,31/01/17
39_H_I_2,1.110523471,I,H_39,09/02/17
39_H_I_3,1.790146241,I,H_39,16/02/17
39_I_M_1,-1.71648501,M,I_39,14/02/17
39_P_A_1,1.223124062,A,P_39,16/03/17
39_Q_A_1,0.579374062,A,Q_39,16/03/17
39_Q_A_2,-0.859425938,A,Q_39,16/03/17
39_Z_A_1,0.498747733,A,Z_39,04/04/17
4_AA_A_1,-2.595324789,A,AA_4,04/04/17
4_D_A_1,0.526951529,A,D_4,18/01/17
4_W_A_1,-1.629653731,A,W_4,22/03/17
4_X_I_1,2.699191384,I,X_4,30/03/17
4_Y_A_1,0.377384061,A,Y_4,04/04/17
40_AA_A_1,-4.61077527,A,AA_40,12/04/17
40_AA_I_2,2.468070935,I,AA_40,12/04/17
40_D_A_1,1.094970935,A,D_40,18/01/17
40_D_A_2,1.382735137,A,D_40,24/01/17
40_G_A_1,-0.021586292,A,G_40,02/02/17
40_G_I_1,0.559075065,I,G_40,19/01/17
40_G_I_2,0.684101529,I,G_40,25/01/17
40_I_M_1,-2.574362841,M,I_40,08/02/17
40_M_I_1,1.363929768,I,M_40,02/03/17
40_X_I_1,0.433981842,I,X_40,04/04/17
41_G_I_1,1.323303853,I,G_41,19/01/17
41_I_M_1,-1.069362841,M,I_41,08/02/17
41_K_A_1,-1.458912985,A,K_41,22/02/17
41_R_I_1,1.621974001,I,R_41,15/03/17
41_R_I_2,2.479057292,I,R_41,23/03/17
41_W_A_1,1.195594021,A,W_41,22/03/17
41_X_M_1,-2.922425536,M,X_41,12/04/17
42_AA_M_1,-2.491581639,M,AA_42,12/04/17
42_H_A_1,-1.128310877,A,H_42,07/02/17
42_K_I_1,1.082979768,I,K_42,02/03/17
42_X_M_1,-3.516925536,M,X_42,12/04/17
43_D_A_1,0.232585137,A,D_43,24/01/17
43_E_A_1,-1.142324935,A,E_43,18/01/17
43_E_M_1,-1.706788138,M,E_43,12/01/17
43_F_M_1,-1.744162057,M,F_43,08/02/17
43_G_I_1,1.933401529,I,G_43,25/01/17
43_G_I_2,1.839533601,I,G_43,31/01/17
43_H_I_1,0.333143708,I,H_43,31/01/17
43_H_I_2,0.944823471,I,H_43,09/02/17
43_H_M_1,-2.36205174,M,H_43,14/02/17
43_K_A_1,1.089089562,A,K_43,22/02/17
43_P_I_1,-0.184230943,I,P_43,07/03/17
43_R_M_1,0.235169113,M,R_43,14/03/17
43_Z_M_1,-2.087131639,M,Z_43,12/04/17
43_Z_M_2,-5.880031639,M,Z_43,12/04/17
44_D_A_1,0.834320935,A,D_44,18/01/17
44_J_I_1,2.821139562,I,J_44,21/02/17
44_L_M_1,-0.5843599,M,L_44,23/02/17
44_M_M_1,-0.893138654,M,M_44,08/03/17
44_M_M_2,-0.113179106,M,M_44,08/03/17
44_O_M_1,-0.323833992,M,O_44,01/03/17
44_O_M_2,-0.346179106,M,O_44,08/03/17
44_T_A_1,-0.113326529,A,T_44,28/03/17
44_T_A_2,-0.567182204,A,T_44,04/04/17
44_W_A_1,-3.502005979,A,W_44,22/03/17
44_W_A_2,-3.070705979,A,W_44,22/03/17
44_Z_I_1,1.145470935,I,Z_44,12/04/17
45_B_M_1,-1.994683211,M,B_45,17/01/17
45_B_M_2,-2.256031688,M,B_45,26/01/17
45_D_A_1,0.084470935,A,D_45,18/01/17
45_D_A_2,-0.37935174,A,D_45,24/01/17
45_D_I_1,1.504399322,I,D_45,19/01/17
45_D_M_1,0.060761862,M,D_45,12/01/17
45_E_A_1,-1.863329065,A,E_45,18/01/17
45_E_A_2,0.38939826,A,E_45,24/01/17
45_I_A_1,-0.902956312,A,I_45,02/02/17
45_O_M_1,-0.603329106,M,O_45,08/03/17
45_P_I_1,0.450675293,I,P_45,07/03/17
45_T_A_1,-1.131386528,A,T_45,22/03/17
45_W_A_1,-1.753282204,A,W_45,04/04/17
45_W_A_2,-0.462932204,A,W_45,04/04/17
45_W_M_1,-0.896833101,M,W_45,29/03/17
45_W_M_2,-1.607583101,M,W_45,29/03/17
46_A_M_1,-1.834659476,M,A_46,12/01/17
46_F_A_1,-2.46500174,A,F_46,24/01/17
46_G_I_1,2.299409181,I,G_46,25/01/17
46_G_I_2,1.785183601,I,G_46,31/01/17
46_H_I_1,-0.622860877,I,H_46,25/01/17
46_R_A_1,-0.934659949,A,R_46,22/03/17
46_T_M_1,-2.448953988,M,T_46,21/03/17
46_V_M_1,-1.705487392,M,V_46,21/03/17
47_A_I_3,0.775015679,I,A_47,19/01/17
47_A_M_1,-2.966509476,M,A_47,12/01/17
47_A_M_2,-2.794659476,M,A_47,12/01/17
47_D_A_1,-1.425928805,A,D_47,18/01/17
47_F_A_1,-3.236565746,A,F_47,18/01/17
47_G_I_1,3.341659181,I,G_47,25/01/17
47_R_I_1,0.684887893,I,R_47,23/03/17
47_R_I_2,1.590397565,I,R_47,30/03/17
47_T_A_1,0.489463472,A,T_47,22/03/17
47_W_I_1,0.717637992,I,W_47,30/03/17
47_Y_A_1,0.209697733,A,Y_47,04/04/17
48_A_M_1,-3.350759476,M,A_48,12/01/17
48_AA_I_1,3.116120935,I,AA_48,12/04/17
48_D_M_1,-1.25450174,M,D_48,08/02/17
48_H_I_1,1.911739123,I,H_48,25/01/17
48_H_I_2,3.516533601,I,H_48,31/01/17
48_I_I_1,0.228685137,I,I_48,25/01/17
48_U_M_1,-1.873376084,M,U_48,04/04/17
48_V_M_1,-2.035837392,M,V_48,21/03/17
48_Z_I_1,-0.004418158,I,Z_48,04/04/17
48_Z_I_2,3.603589077,I,Z_48,12/04/17
48_Z_M_1,-3.751831639,M,Z_48,12/04/17
49_A_M_1,-4.613703939,M,A_49,17/01/17
49_AA_M_1,-2.375783211,M,AA_49,12/04/17
49_E_A_1,-4.139679065,A,E_49,18/01/17
49_F_A_1,0.557844484,A,F_49,24/01/17
49_F_A_2,1.093614703,A,F_49,02/02/17
49_F_M_1,-2.279752898,M,F_49,01/02/17
49_N_I_1,2.034092632,I,N_49,02/03/17
49_N_I_2,0.677175293,I,N_49,07/03/17
49_N_M_1,-1.765179106,M,N_49,08/03/17
5_B_M_1,-0.922176899,M,B_5,12/01/17
5_B_M_2,-0.338645241,M,B_5,17/01/17
5_G_I_1,1.828575065,I,G_5,19/01/17
5_H_I_1,2.530943708,I,H_5,31/01/17
5_H_I_2,1.193137159,I,H_5,09/02/17
5_H_M_1,-1.413312057,M,H_5,08/02/17
5_H_M_2,-1.34510174,M,H_5,14/02/17
5_K_A_1,-1.820887392,A,K_5,28/02/17
5_L_M_1,-1.395438654,M,L_5,08/03/17
5_M_I_1,3.234437245,I,M_5,15/03/17
5_M_I_2,1.361887245,I,M_5,15/03/17
5_V_M_1,-0.604703988,M,V_5,21/03/17
5_X_I_1,0.379338731,I,X_5,04/04/17
5_X_I_2,2.693039077,I,X_5,12/04/17
5_X_I_3,2.119239077,I,X_5,12/04/17
5_Y_M_1,-4.010150159,M,Y_5,04/04/17
50_C_M_1,-2.766078805,M,C_50,17/01/17
50_C_M_2,-1.754104916,M,C_50,26/01/17
50_F_M_1,-1.738888138,M,F_50,12/01/17
50_F_M_2,-2.500304916,M,F_50,26/01/17
50_N_A_1,0.605791413,A,N_50,28/02/17
50_N_A_2,-1.018146218,A,N_50,09/03/17
50_N_I_1,0.67346499,I,N_50,07/03/17
50_N_I_2,1.39636499,I,N_50,07/03/17
50_N_M_1,0.874534254,M,N_50,14/03/17
50_N_M_2,2.136373101,M,N_50,14/03/17
50_X_M_1,-2.562275638,M,X_50,21/03/17
50_X_M_2,-1.485725638,M,X_50,21/03/17
51_F_A_1,-2.106415746,A,F_51,18/01/17
51_F_A_2,-2.065965746,A,F_51,18/01/17
51_T_I_1,1.147878102,I,T_51,23/03/17
51_Z_I_1,0.526046241,I,Z_51,04/04/17
51_Z_I_2,2.320439077,I,Z_51,12/04/17
52_A_M_1,-1.715053939,M,A_52,17/01/17
52_B_M_1,-2.462092708,M,B_52,12/01/17
52_B_M_2,-1.576233211,M,B_52,17/01/17
52_D_A_1,-1.152028805,A,D_52,18/01/17
52_J_I_1,0.761516008,I,J_52,02/03/17
52_L_I_1,1.958679768,I,L_52,02/03/17
52_L_I_2,2.564492632,I,L_52,07/03/17
52_P_M_1,-2.577065939,M,P_52,29/03/17
52_R_M_1,0.837219113,M,R_52,14/03/17
52_R_M_2,-2.58935261,M,R_52,21/03/17
53_N_M_1,-0.759726899,M,N_53,14/03/17
53_O_A_1,0.234765638,A,O_53,16/03/17
53_O_A_2,1.015515638,A,O_53,16/03/17
53_O_M_1,-2.820486674,M,O_53,08/03/17
53_O_M_2,0.083473101,M,O_53,14/03/17
53_Z_A_1,-0.302252267,A,Z_53,04/04/17
53_Z_A_2,0.064397733,A,Z_53,04/04/17
53_Z_I_1,2.028046241,I,Z_53,04/04/17
54_G_A_1,2.088913708,A,G_54,02/02/17
54_G_I_1,1.830159181,I,G_54,25/01/17
54_G_I_2,2.123133601,I,G_54,31/01/17
54_I_M_1,1.02166499,M,I_54,14/02/17
54_M_M_1,1.092373101,M,M_54,21/03/17
54_O_A_1,1.294324062,A,O_54,16/03/17
54_O_A_2,0.452065638,A,O_54,16/03/17
54_O_I_1,2.056225065,I,O_54,23/03/17
54_O_I_2,1.157937893,I,O_54,23/03/17
54_T_A_1,-0.918310923,A,T_54,22/03/17
54_X_I_1,1.220588332,I,X_54,23/03/17
55_A_M_1,-1.71810174,M,A_55,14/02/17
55_C_I_1,1.654901529,I,C_55,25/01/17
55_C_M_1,-3.221428805,M,C_55,17/01/17
55_C_M_2,-3.782304916,M,C_55,26/01/17
55_O_A_1,0.819791413,A,O_55,28/02/17
55_O_A_2,0.554103782,A,O_55,09/03/17
55_S_I_1,-0.535012107,I,S_55,23/03/17
55_U_I_1,-0.39947595,I,U_55,23/03/17
56_D_A_1,1.263101529,A,D_56,18/01/17
56_D_I_1,2.652249322,I,D_56,19/01/17
56_G_A_1,0.393613708,A,G_56,02/02/17
56_G_A_2,0.188813708,A,G_56,02/02/17
56_G_I_1,0.384937159,I,G_56,09/02/17
56_M_A_1,-2.728083101,A,M_56,22/03/17
56_M_A_2,-1.887583101,A,M_56,22/03/17
56_V_M_1,-0.473437392,M,V_56,21/03/17
56_W_I_1,0.997937992,I,W_56,30/03/17
57_A_M_1,-0.179781688,M,A_57,26/01/17
57_I_A_1,-1.072156312,A,I_57,02/02/17
57_I_A_2,1.18384826,A,I_57,07/02/17
57_I_I_1,2.620855802,I,I_57,16/02/17
57_P_I_1,3.408370378,I,P_57,15/03/17
57_P_I_2,3.902420378,I,P_57,15/03/17
57_P_I_3,3.411457292,I,P_57,23/03/17
57_P_I_4,1.692107292,I,P_57,23/03/17
57_P_I_5,2.925407292,I,P_57,23/03/17
57_P_M_1,-1.546986674,M,P_57,08/03/17
57_P_M_2,-2.466236674,M,P_57,08/03/17
57_Q_A_1,0.578524062,A,Q_57,16/03/17
57_T_I_1,0.829297565,I,T_57,30/03/17
57_V_M_1,-1.717487392,M,V_57,21/03/17
57_V_M_2,0.080512608,M,V_57,21/03/17
57_W_A_1,-0.392355979,A,W_57,22/03/17
57_W_A_2,-0.549255979,A,W_57,22/03/17
57_W_A_3,-0.816055979,A,W_57,22/03/17
57_Y_M_1,-2.215772582,M,Y_57,04/04/17
57_Y_M_2,-2.087822582,M,Y_57,04/04/17
58_G_A_1,-1.065986292,A,G_58,02/02/17
58_G_A_2,-3.808510877,A,G_58,07/02/17
58_G_A_3,-1.87998501,A,G_58,15/02/17
58_G_I_1,-1.060496147,I,G_58,19/01/17
58_G_I_2,1.783259181,I,G_58,25/01/17
58_G_I_3,1.064487159,I,G_58,09/02/17
58_H_A_1,-4.14075174,A,H_58,07/02/17
58_I_A_1,-0.197556312,A,I_58,02/02/17
58_P_I_1,0.715619057,I,P_58,07/03/17
58_P_I_2,1.63761499,I,P_58,07/03/17
58_Q_M_1,-1.39585261,M,Q_58,21/03/17
58_T_M_1,-0.532533846,M,T_58,29/03/17
58_W_A_1,-4.303355979,A,W_58,22/03/17
58_W_A_2,-5.059884362,A,W_58,28/03/17
58_W_M_1,-1.725033101,M,W_58,29/03/17
58_Y_A_1,-1.620825536,A,Y_58,12/04/17
58_Y_A_2,-1.767775536,A,Y_58,12/04/17
59_A_M_1,-1.995009476,M,A_59,12/01/17
59_D_A_1,-0.101948471,A,D_59,18/01/17
59_J_I_1,1.77217405,I,J_59,02/03/17
59_J_I_2,0.967392632,I,J_59,07/03/17
59_J_M_1,-2.230088654,M,J_59,08/03/17
59_J_M_2,-4.703915746,M,J_59,14/03/17
59_P_I_1,1.02001499,I,P_59,07/03/17
59_Q_A_1,-0.769909949,A,Q_59,22/03/17
59_Q_A_2,-0.075261668,A,Q_59,28/03/17
59_Q_A_3,0.263938332,A,Q_59,28/03/17
59_T_A_1,1.194273471,A,T_59,28/03/17
59_T_A_2,0.419367796,A,T_59,04/04/17
59_V_M_1,-0.385683101,M,V_59,29/03/17
59_V_M_2,-2.089383101,M,V_59,29/03/17
59_X_I_1,0.608288332,I,X_59,23/03/17
59_X_I_2,0.109341384,I,X_59,30/03/17
59_X_I_3,-0.671308616,I,X_59,30/03/17
59_X_M_1,-1.745625638,M,X_59,21/03/17
59_X_M_2,-1.967475638,M,X_59,21/03/17
6_C_M_1,-1.898554916,M,C_6,26/01/17
6_F_A_1,-2.657655516,A,F_6,24/01/17
6_H_I_1,1.350489123,I,H_6,25/01/17
6_J_I_1,1.849996241,I,J_6,21/02/17
6_J_I_2,2.753816008,I,J_6,02/03/17
6_L_M_1,-1.992664863,M,L_6,23/02/17
6_L_M_2,-1.803114863,M,L_6,23/02/17
6_R_A_1,-0.632459949,A,R_6,22/03/17
6_S_M_1,0.842069113,M,S_6,14/03/17
6_S_M_2,0.709069113,M,S_6,14/03/17
6_T_A_1,-1.758078342,A,T_6,16/03/17
6_T_A_2,0.140971658,A,T_6,16/03/17
6_T_I_2,-0.069021898,I,T_6,23/03/17
6_T_M_1,-0.748670232,M,T_6,21/03/17
6_U_A_1,-0.952160923,A,U_6,22/03/17
6_U_A_2,-0.599210923,A,U_6,22/03/17
6_U_A_3,0.307965638,A,U_6,28/03/17
6_U_I_1,1.290425211,I,U_6,04/04/17
6_U_I_2,0.715975211,I,U_6,04/04/17
6_U_M_1,-1.798821198,M,U_6,29/03/17
6_U_M_2,-2.931071198,M,U_6,29/03/17
6_X_A_1,-2.574674789,A,X_6,04/04/17
6_X_I_1,0.78407405,I,X_6,23/03/17
6_X_I_2,1.374088731,I,X_6,04/04/17
60_C_M_1,-1.914728805,M,C_60,17/01/17
60_T_A_1,0.696765638,A,T_60,28/03/17
60_T_I_1,1.399328102,I,T_60,23/03/17
60_T_I_2,1.800447565,I,T_60,30/03/17
60_U_I_1,0.37552405,I,U_60,23/03/17
60_V_A_1,0.479223471,A,V_60,28/03/17
60_V_A_2,0.871323471,A,V_60,28/03/17
60_W_A_1,-2.021115939,A,W_60,28/03/17
60_W_A_2,-4.779315939,A,W_60,04/04/17
60_W_A_3,-4.999882204,A,W_60,04/04/17
60_Y_M_1,-3.265431639,M,Y_60,12/04/17
61_D_A_1,-0.791948471,A,D_61,18/01/17
61_G_I_1,2.728559181,I,G_61,25/01/17
61_L_M_1,-1.97442378,M,L_61,01/03/17
61_R_A_1,0.500225065,A,R_61,16/03/17
61_R_A_2,0.333025065,A,R_61,16/03/17
61_S_I_1,2.015024001,I,S_61,15/03/17
61_S_I_2,3.348824001,I,S_61,15/03/17
61_U_I_1,-0.31282595,I,U_61,23/03/17
61_U_I_2,1.157737992,I,U_61,30/03/17
61_U_I_3,0.728137992,I,U_61,30/03/17
61_Y_I_1,1.405596241,I,Y_61,04/04/17
62_A_M_1,-2.941081688,M,A_62,26/01/17
62_S_I_1,0.824537893,I,S_62,23/03/17
62_S_I_2,1.182728102,I,S_62,23/03/17
62_X_M_1,-1.770383211,M,X_62,04/04/17
63_G_I_1,0.937703853,I,G_63,19/01/17
63_K_A_1,-0.327406263,A,K_63,22/02/17
63_K_I_1,1.148446241,I,K_63,16/02/17
63_K_I_2,0.885446241,I,K_63,16/02/17
63_R_A_1,0.113413472,A,R_63,22/03/17
63_R_A_2,0.994563472,A,R_63,22/03/17
63_R_M_1,-1.338576899,M,R_63,14/03/17
63_R_M_2,-1.95470261,M,R_63,21/03/17
63_X_A_1,-1.235574789,A,X_63,04/04/17
63_X_I_1,1.150038332,I,X_63,23/03/17
63_X_I_2,1.884341384,I,X_63,30/03/17
63_Z_M_1,-1.169331639,M,Z_63,12/04/17
64_H_I_1,1.892733601,I,H_64,31/01/17
64_H_I_2,1.849023471,I,H_64,09/02/17
64_H_M_1,-1.17520174,M,H_64,14/02/17
64_K_A_1,1.248239562,A,K_64,22/02/17
64_V_I_1,1.737888731,I,V_64,04/04/17
64_Y_I_1,2.555296241,I,Y_64,04/04/17
64_Y_I_2,1.663639077,I,Y_64,12/04/17
65_D_A_1,0.20374826,A,D_65,24/01/17
65_D_A_2,-0.306902898,A,D_65,02/02/17
65_D_M_1,-0.160053731,M,D_65,01/02/17
65_D_M_2,-1.303762057,M,D_65,08/02/17
65_G_I_1,1.680801529,I,G_65,25/01/17
65_K_A_1,1.162743737,A,K_65,22/02/17
65_K_A_2,0.597093737,A,K_65,22/02/17
65_S_M_1,-2.834820232,M,S_65,21/03/17
65_W_A_1,-0.458915939,A,W_65,04/04/17
65_W_A_2,0.450884061,A,W_65,04/04/17
66_H_I_1,2.062583601,I,H_66,31/01/17
66_H_I_2,3.189373471,I,H_66,09/02/17
66_H_I_3,1.531146241,I,H_66,16/02/17
66_L_M_1,-0.30537378,M,L_66,01/03/17
66_L_M_2,-0.67687378,M,L_66,01/03/17
66_P_M_1,-2.947286674,M,P_66,08/03/17
66_P_M_2,-1.464126899,M,P_66,14/03/17
66_W_M_1,-3.214771153,M,W_66,29/03/17
66_W_M_2,-2.699897448,M,W_66,04/04/17
66_W_M_3,-3.861647448,M,W_66,04/04/17
67_G_I_1,1.041887159,I,G_67,09/02/17
67_W_I_1,0.753941384,I,W_67,30/03/17
68_D_M_1,-1.179203731,M,D_68,01/02/17
68_D_M_2,-0.813253731,M,D_68,01/02/17
68_J_A_1,-1.969320232,A,J_68,28/02/17
68_O_M_1,0.973673101,M,O_68,21/03/17
68_X_M_1,-2.328621153,M,X_68,29/03/17
68_X_M_2,0.068816789,M,X_68,04/04/17
68_Y_I_1,0.390449841,I,Y_68,04/04/17
69_J_M_1,-1.856338654,M,J_69,08/03/17
69_K_A_1,-0.365906263,A,K_69,22/02/17
69_K_A_2,-1.813720232,A,K_69,28/02/17
69_P_A_1,1.055074062,A,P_69,16/03/17
69_Q_A_1,0.546074062,A,Q_69,16/03/17
69_Q_A_2,-0.425809949,A,Q_69,22/03/17
7_A_M_1,-1.695153939,M,A_7,17/01/17
7_D_M_1,-1.339730887,M,D_7,01/02/17
7_F_A_1,-3.601360877,A,F_7,07/02/17
7_F_A_2,-3.071210877,A,F_7,07/02/17
7_F_M_1,-0.974903731,M,F_7,01/02/17
7_G_A_1,-1.325736292,A,G_7,02/02/17
7_I_A_1,-1.107336292,A,I_7,02/02/17
7_I_A_2,-0.64850174,A,I_7,07/02/17
7_I_I_1,-0.237978805,I,I_7,25/01/17
7_I_I_2,-0.287778805,I,I_7,25/01/17
7_I_I_3,2.539005802,I,I_7,16/02/17
7_L_A_1,-0.039956292,A,L_7,09/03/17
7_L_A_2,-1.266956292,A,L_7,09/03/17
7_L_I_1,1.571987245,I,L_7,15/03/17
7_L_I_2,2.531387245,I,L_7,15/03/17
7_L_M_1,-1.066158587,M,L_7,01/03/17
7_L_M_2,-1.651508587,M,L_7,01/03/17
7_M_A_1,-0.08231479,A,M_7,09/03/17
7_M_A_2,-1.74976479,A,M_7,09/03/17
7_M_M_1,-1.31312378,M,M_7,01/03/17
7_M_M_2,-0.539838654,M,M_7,08/03/17
7_U_M_1,-0.693053988,M,U_7,21/03/17
7_U_M_2,-0.994503988,M,U_7,21/03/17
7_V_A_1,-0.750260923,A,V_7,22/03/17
7_V_A_2,-1.229560923,A,V_7,22/03/17
7_V_I_1,0.907237992,I,V_7,30/03/17
7_V_I_2,0.930737992,I,V_7,30/03/17
7_V_M_1,-2.410383101,M,V_7,29/03/17
7_V_M_2,-2.909272582,M,V_7,04/04/17
7_Y_I_1,2.502546241,I,Y_7,04/04/17
7_Z_I_1,1.710120935,I,Z_7,12/04/17
7_Z_I_2,1.200120935,I,Z_7,12/04/17
70_J_A_1,-0.183770232,A,J_70,28/02/17
70_L_I_1,2.961729768,I,L_70,02/03/17
70_Q_M_1,-2.446365939,M,Q_70,29/03/17
70_R_M_1,-0.927236674,M,R_70,08/03/17
70_R_M_2,0.128519113,M,R_70,14/03/17
71_Y_A_1,-5.078552267,A,Y_71,04/04/17
73_D_A_1,0.932801529,A,D_73,18/01/17
73_D_I_1,1.274625065,I,D_73,19/01/17
73_Q_A_1,0.407225065,A,Q_73,16/03/17
73_Q_A_2,0.572725065,A,Q_73,16/03/17
75_D_A_1,0.21914826,A,D_75,24/01/17
75_D_A_2,0.420797102,A,D_75,02/02/17
75_D_M_2,-0.316562057,M,D_75,08/02/17
8_C_M_1,0.077016789,M,C_8,17/01/17
8_H_I_1,1.403353853,I,H_8,19/01/17
8_J_I_1,1.932546241,I,J_8,21/02/17
8_J_I_2,2.053816008,I,J_8,02/03/17
8_K_A_1,2.468439562,A,K_8,22/02/17
8_K_A_2,-0.587787392,A,K_8,28/02/17
8_K_I_1,2.20447405,I,K_8,02/03/17
8_R_M_1,-1.189136674,M,R_8,08/03/17
8_S_A_1,-0.120078342,A,S_8,16/03/17
8_S_A_2,0.876825065,A,S_8,16/03/17
8_S_M_1,-3.22660261,M,S_8,21/03/17
8_S_M_2,-2.298020232,M,S_8,21/03/17
8_U_A_1,-1.216060923,A,U_8,22/03/17
8_U_A_2,-0.827610923,A,U_8,22/03/17
8_U_M_1,-3.619721198,M,U_8,29/03/17
8_U_M_2,-3.423683846,M,U_8,29/03/17
8_V_I_1,0.144837992,I,V_8,30/03/17
8_V_I_2,0.893037992,I,V_8,30/03/17
8_V_I_3,1.137288731,I,V_8,04/04/17
8_Z_I_1,2.785731842,I,Z_8,04/04/17
9_A_I_2,0.614851529,I,A_9,25/01/17
9_A_I_3,0.159665679,I,A_9,19/01/17
9_A_M_1,-1.034188138,M,A_9,12/01/17
9_A_M_2,-0.610753939,M,A_9,17/01/17
9_B_M_1,-1.800476899,M,B_9,12/01/17
9_B_M_2,-1.481095241,M,B_9,17/01/17
9_B_M_3,-2.291181688,M,B_9,26/01/17
9_F_A_1,-2.072084321,A,F_9,18/01/17
9_H_I_1,0.955889123,I,H_9,25/01/17
9_M_A_1,-0.05236479,A,M_9,09/03/17
9_M_A_2,-1.71511479,A,M_9,09/03/17
9_M_I_1,1.490494021,I,M_9,23/03/17
9_M_I_2,1.608775065,I,M_9,23/03/17
9_M_M_1,-0.551115746,M,M_9,14/03/17
9_M_M_2,-0.675415746,M,M_9,14/03/17
9_N_M_1,-1.151065746,M,N_9,14/03/17
9_W_I_1,2.789731842,I,W_9,04/04/17
9_W_I_2,1.624239077,I,W_9,12/04/17
9_W_I_3,1.520189077,I,W_9,12/04/17
9_W_M_1,-2.153697448,M,W_9,04/04/17
9_W_M_2,-1.622447448,M,W_9,04/04/17
